Unnamed: 0,Fact_ID,Datetime,Stop_ID,Remote_Unit_ID,Line_ID,Rider_Count,Stop_Name,North_Direction_Label,South_Direction_Label,Division,Line,Connecting_Lines,Daytime_Routes,Remote_Unit,Hour,Day,Month,Year,Capacity,Peak_Off_Peak,Schedule_On_Time,Trip_Timing,Event_Type,Status,Battery_Health,Demographic,Travel_Pattern,Entries,Exits,Near_Commercial_Area,Near_University
2925,7190,2024-01-14 11:22:00,1,6,5,351,34th St - Penn,Uptown,Downtown,BMT,Central Park W,"B, C, D","A, C",R191,11,Sunday,1,2024,351,Off-Peak,On-Time,45.53133421721262,Maintenance,Offline,57.100221075800526,Youth,Rare,49,302,False,False
2926,7669,2024-01-22 04:41:00,1,6,5,356,34th St - Penn,Uptown,Downtown,BMT,Central Park W,"B, C, D","A, C",R191,4,Monday,1,2024,356,Off-Peak,On-Time,66.04297928577768,Maintenance,Operational,54.41442533771665,Senior,Rare,271,85,False,False
2927,8104,2024-01-05 13:00:00,1,6,5,256,34th St - Penn,Uptown,Downtown,BMT,Central Park W,"B, C, D","A, C",R191,13,Friday,1,2024,256,Off-Peak,Delayed,85.24453007721903,Maintenance,Degraded,61.870844135780914,Adult,Frequent,106,150,False,False
2928,8416,2024-01-28 13:18:00,1,6,5,372,34th St - Penn,Uptown,Downtown,BMT,Central Park W,"B, C, D","A, C",R191,13,Sunday,1,2024,372,Peak,On-Time,107.81852294524862,Malfunction,Degraded,93.95239130338774,Adult,Rare,19,353,True,False
2929,8416,2024-01-28 13:18:00,1,6,5,372,34th St - Penn,Uptown,Downtown,BMT,Central Park W,"B, C, D","A, C",R191,13,Sunday,1,2024,372,Peak,Delayed,110.07952811864223,Malfunction,Degraded,62.349298068790496,Youth,Occasional,334,38,False,True
2930,8416,2024-01-28 13:18:00,1,6,5,372,34th St - Penn,Uptown,Downtown,BMT,Central Park W,"B, C, D","A, C",R191,13,Sunday,1,2024,372,Off-Peak,Delayed,91.72400628893509,Malfunction,Operational,72.58587368716528,Senior,Rare,321,51,False,False
2931,6986,2024-01-28 13:18:00,6,6,2,70,Wall St,Downtown,Uptown,IRT,Broadway,"N, Q, R, W","N, Q, R",R191,13,Sunday,1,2024,125,Off-Peak,On-Time,78.73033804237127,Maintenance,Operational,68.7066963441316,Adult,Frequent,21,49,False,False
2932,6986,2024-01-28 13:18:00,6,6,2,70,Wall St,Downtown,Uptown,IRT,Broadway,"N, Q, R, W","N, Q, R",R191,13,Sunday,1,2024,70,Off-Peak,Delayed,60.32975537964325,Maintenance,Operational,85.47272292194776,Senior,Frequent,5,65,False,False
2933,6986,2024-01-28 13:18:00,6,6,2,70,Wall St,Downtown,Uptown,IRT,Broadway,"N, Q, R, W","N, Q, R",R191,13,Sunday,1,2024,177,Peak,Delayed,70.30255148133149,Maintenance,Offline,59.62090046544227,Youth,Rare,67,3,False,True
2934,4373,2024-01-28 13:18:00,4,5,6,296,14th St - Union,Uptown,Downtown Manhattan,BMT,Liberty Av,"A, S","L, M",R180,13,Sunday,1,2024,296,Peak,On-Time,26.08041851987999,Maintenance,Degraded,66.81927216787655,Youth,Frequent,190,106,False,True
2935,4373,2024-01-28 13:18:00,4,5,6,296,14th St - Union,Uptown,Downtown Manhattan,BMT,Liberty Av,"A, S","L, M",R180,13,Sunday,1,2024,296,Off-Peak,On-Time,80.82988530010373,Malfunction,Degraded,90.93979891879874,Senior,Rare,252,44,False,False
2936,4373,2024-01-28 13:18:00,4,5,6,296,14th St - Union,Uptown,Downtown Manhattan,BMT,Liberty Av,"A, S","L, M",R180,13,Sunday,1,2024,296,Peak,On-Time,34.210651976554374,Maintenance,Degraded,61.0332451110532,Adult,Rare,64,232,True,False
2937,8477,2024-01-14 23:28:00,1,6,5,132,34th St - Penn,Uptown,Downtown,BMT,Central Park W,"B, C, D","A, C",R191,23,Sunday,1,2024,143,Off-Peak,Delayed,26.032281568924102,Malfunction,Offline,95.11694754863277,Youth,Frequent,87,45,False,False
2938,8575,2024-01-12 20:57:00,1,6,5,71,34th St - Penn,Uptown,Downtown,BMT,Central Park W,"B, C, D","A, C",R191,20,Friday,1,2024,71,Off-Peak,On-Time,8.363821960604744,Malfunction,Degraded,93.92577420085232,Adult,Occasional,52,19,False,False
2939,8753,2024-01-07 21:05:00,1,6,5,322,34th St - Penn,Uptown,Downtown,BMT,Central Park W,"B, C, D","A, C",R191,21,Sunday,1,2024,322,Peak,Delayed,77.41542538469005,Malfunction,Offline,52.96568951558897,Youth,Occasional,57,265,False,True
2940,8976,2024-01-09 21:33:00,1,6,5,74,34th St - Penn,Uptown,Downtown,BMT,Central Park W,"B, C, D","A, C",R191,21,Tuesday,1,2024,89,Peak,Delayed,81.74168510377432,Alert,Offline,83.5278839656844,Senior,Rare,45,29,False,False
2941,8976,2024-01-09 21:33:00,1,6,5,74,34th St - Penn,Uptown,Downtown,BMT,Central Park W,"B, C, D","A, C",R191,21,Tuesday,1,2024,152,Off-Peak,Delayed,102.38795842248419,Alert,Degraded,96.67829030650664,Senior,Frequent,49,25,False,False
2942,1394,2024-01-09 21:33:00,2,6,4,197,Times Sq - 42,Queens,Downtown Brooklyn,IND,Lexington Av,"L, 4, 5, 6","4, 5, 6",R191,21,Tuesday,1,2024,197,Off-Peak,Delayed,98.42769952206102,Malfunction,Operational,71.88457788212072,Adult,Rare,75,122,False,False
2943,1394,2024-01-09 21:33:00,2,6,4,197,Times Sq - 42,Queens,Downtown Brooklyn,IND,Lexington Av,"L, 4, 5, 6","4, 5, 6",R191,21,Tuesday,1,2024,197,Off-Peak,On-Time,59.78911937548682,Malfunction,Operational,86.69861901804396,Adult,Occasional,112,85,False,False
2944,70,2024-01-02 05:27:00,5,6,5,417,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,5,Tuesday,1,2024,417,Off-Peak,Delayed,69.63351223680607,Alert,Offline,75.38505618053087,Youth,Occasional,62,355,False,False
2945,70,2024-01-02 05:27:00,5,6,5,417,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,5,Tuesday,1,2024,417,Peak,Delayed,63.93255848096392,Malfunction,Degraded,57.78910969526518,Youth,Rare,282,135,False,True
2946,4248,2024-01-02 05:27:00,6,6,6,433,Wall St,Downtown,Uptown,IRT,Liberty Av,"A, S","L, M",R191,5,Tuesday,1,2024,433,Peak,Delayed,11.893877517958813,Malfunction,Degraded,91.85608091244852,Youth,Occasional,400,33,False,True
2947,4248,2024-01-02 05:27:00,6,6,6,433,Wall St,Downtown,Uptown,IRT,Liberty Av,"A, S","L, M",R191,5,Tuesday,1,2024,433,Off-Peak,Delayed,119.16731946094608,Alert,Degraded,50.77198772669389,Senior,Frequent,34,399,False,False
2948,118,2024-01-29 21:35:00,5,6,5,225,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,21,Monday,1,2024,225,Off-Peak,On-Time,114.58414395551411,Malfunction,Operational,54.06513251507765,Adult,Occasional,188,37,False,False
2949,780,2024-01-12 16:39:00,5,6,5,462,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,16,Friday,1,2024,462,Off-Peak,Delayed,92.68494883747663,Alert,Operational,60.86152560817226,Adult,Frequent,135,327,False,False
2950,1069,2024-01-06 00:22:00,5,6,5,208,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,0,Saturday,1,2024,208,Off-Peak,Delayed,103.03469221783618,Malfunction,Offline,50.20429062452101,Senior,Frequent,60,148,False,False
2951,1069,2024-01-06 00:22:00,5,6,5,208,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,0,Saturday,1,2024,208,Peak,On-Time,49.09997912014117,Maintenance,Degraded,66.35103549628226,Adult,Occasional,2,206,True,False
2952,1069,2024-01-06 00:22:00,5,6,5,208,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,0,Saturday,1,2024,208,Off-Peak,On-Time,119.31611181056851,Malfunction,Offline,98.2781908886613,Senior,Frequent,61,147,False,False
2953,3906,2024-01-06 00:22:00,4,3,4,80,14th St - Union,Uptown,Downtown Manhattan,BMT,Lexington Av,"L, 4, 5, 6","4, 5, 6",R332,0,Saturday,1,2024,132,Peak,Delayed,11.111388823084082,Maintenance,Offline,68.16048683205517,Youth,Rare,12,68,False,True
2954,3906,2024-01-06 00:22:00,4,3,4,80,14th St - Union,Uptown,Downtown Manhattan,BMT,Lexington Av,"L, 4, 5, 6","4, 5, 6",R332,0,Saturday,1,2024,157,Off-Peak,On-Time,85.23419768286955,Maintenance,Degraded,89.12138968504547,Senior,Frequent,27,53,False,False
2955,3906,2024-01-06 00:22:00,4,3,4,80,14th St - Union,Uptown,Downtown Manhattan,BMT,Lexington Av,"L, 4, 5, 6","4, 5, 6",R332,0,Saturday,1,2024,181,Peak,Delayed,30.507164459227244,Maintenance,Offline,91.11836111920388,Senior,Frequent,21,59,False,False
2956,1211,2024-01-06 00:22:00,5,2,3,296,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R215,0,Saturday,1,2024,296,Peak,On-Time,21.200348531463213,Malfunction,Degraded,73.80665899527145,Youth,Rare,56,240,False,True
2957,1211,2024-01-06 00:22:00,5,2,3,296,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R215,0,Saturday,1,2024,296,Peak,On-Time,66.75185213968919,Maintenance,Degraded,80.4373888453487,Adult,Frequent,44,252,True,False
2958,1211,2024-01-06 00:22:00,5,2,3,296,96th St,Uptown Bronx,Downtown Manhattan,IND,6th Av,"A, C, E","B, D",R215,0,Saturday,1,2024,296,Peak,Delayed,30.975176328832013,Malfunction,Degraded,94.66901569935068,Youth,Occasional,250,46,False,True
2959,1156,2024-01-28 10:32:00,5,6,5,117,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,10,Sunday,1,2024,145,Peak,On-Time,39.70119916828499,Maintenance,Offline,78.32686864666681,Adult,Rare,110,7,True,False
2960,1276,2024-01-02 14:03:00,5,6,5,474,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,14,Tuesday,1,2024,474,Peak,Delayed,34.68219062433489,Alert,Offline,85.82675089638289,Youth,Frequent,197,277,False,True
2961,1330,2024-01-27 18:05:00,5,6,5,487,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,18,Saturday,1,2024,487,Peak,On-Time,38.84594583586331,Malfunction,Operational,74.41941753629604,Adult,Frequent,277,210,True,False
2962,1706,2024-01-23 00:04:00,5,6,5,114,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,0,Tuesday,1,2024,114,Peak,Delayed,29.404639533996356,Alert,Operational,97.89849296723568,Youth,Frequent,46,68,False,True
2963,1854,2024-01-07 04:06:00,5,6,5,179,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,4,Sunday,1,2024,179,Peak,Delayed,5.6830317921028515,Maintenance,Degraded,96.680252089271,Adult,Occasional,28,151,True,False
2964,1854,2024-01-07 04:06:00,5,6,5,179,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,4,Sunday,1,2024,179,Peak,Delayed,78.54570080883384,Maintenance,Operational,98.31122324952155,Senior,Occasional,85,94,False,False
2965,2309,2024-01-07 04:06:00,3,6,6,483,Fulton St,Uptown Bronx,Downtown Manhattan,IND,Liberty Av,"A, S","L, M",R191,4,Sunday,1,2024,483,Peak,Delayed,20.795181683524074,Alert,Degraded,51.77968271265597,Adult,Frequent,473,10,True,False
2966,2309,2024-01-07 04:06:00,3,6,6,483,Fulton St,Uptown Bronx,Downtown Manhattan,IND,Liberty Av,"A, S","L, M",R191,4,Sunday,1,2024,483,Peak,On-Time,45.79130270894037,Malfunction,Degraded,75.5378539671024,Youth,Frequent,47,436,False,True
2967,1966,2024-01-07 09:40:00,5,6,5,485,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,9,Sunday,1,2024,485,Peak,On-Time,61.22820480991052,Alert,Degraded,55.2448599880435,Youth,Frequent,390,95,False,True
2968,2017,2024-01-09 20:26:00,5,6,5,302,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,20,Tuesday,1,2024,302,Off-Peak,On-Time,64.89626717200112,Alert,Degraded,68.78461531406417,Senior,Rare,100,202,False,False
2969,2104,2024-01-14 16:25:00,5,6,5,85,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,16,Sunday,1,2024,85,Peak,On-Time,43.14326786391826,Alert,Operational,91.79902707013298,Adult,Occasional,47,38,True,False
2970,2146,2024-01-21 00:19:00,5,6,5,232,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,0,Sunday,1,2024,232,Peak,On-Time,67.86190494339255,Maintenance,Degraded,85.29789254796519,Youth,Rare,3,229,False,True
2971,2146,2024-01-21 00:19:00,5,6,5,232,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,0,Sunday,1,2024,232,Peak,On-Time,29.180896755762845,Alert,Offline,77.93877894027723,Senior,Rare,169,63,False,False
2972,2745,2024-01-21 00:19:00,1,3,6,71,34th St - Penn,Uptown,Downtown,BMT,Liberty Av,"A, S","L, M",R332,0,Sunday,1,2024,165,Off-Peak,Delayed,13.554204670545795,Maintenance,Offline,93.31292435588998,Youth,Rare,62,9,False,False
2973,2745,2024-01-21 00:19:00,1,3,6,71,34th St - Penn,Uptown,Downtown,BMT,Liberty Av,"A, S","L, M",R332,0,Sunday,1,2024,125,Off-Peak,On-Time,36.695954148614106,Maintenance,Operational,95.17009830641459,Youth,Occasional,37,34,False,False
2974,2349,2024-01-22 05:32:00,5,6,5,390,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,5,Monday,1,2024,390,Off-Peak,On-Time,108.80552184549477,Maintenance,Operational,72.87834902276153,Senior,Occasional,17,373,False,False
2975,2820,2024-01-08 08:28:00,5,6,5,376,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,8,Monday,1,2024,376,Peak,Delayed,83.12907587447148,Alert,Degraded,50.78171266118518,Adult,Frequent,314,62,True,False
2976,2977,2024-01-26 12:36:00,5,6,5,218,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,12,Friday,1,2024,218,Off-Peak,Delayed,75.68520074754483,Maintenance,Operational,87.34793905054651,Senior,Rare,138,80,False,False
2977,3506,2024-01-29 06:33:00,5,6,5,193,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,6,Monday,1,2024,193,Off-Peak,Delayed,13.738600894550542,Malfunction,Operational,83.8091712637729,Adult,Frequent,17,176,False,False
2978,3817,2024-01-10 02:53:00,5,6,5,73,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,2,Wednesday,1,2024,165,Off-Peak,Delayed,6.6064747641125745,Maintenance,Offline,76.61886497064472,Youth,Rare,24,49,False,False
2979,4018,2024-01-20 14:03:00,5,6,5,428,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,14,Saturday,1,2024,428,Off-Peak,On-Time,48.65223159725115,Alert,Degraded,92.74018631377636,Senior,Rare,57,371,False,False
2980,4186,2024-01-26 15:17:00,5,6,5,300,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,15,Friday,1,2024,300,Peak,Delayed,86.70097247701788,Malfunction,Degraded,82.44673184398624,Senior,Frequent,41,259,False,False
2981,4186,2024-01-26 15:17:00,5,6,5,300,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,15,Friday,1,2024,300,Off-Peak,On-Time,56.404860362533746,Maintenance,Operational,92.39144672575958,Senior,Occasional,299,1,False,False
2982,5161,2024-01-26 15:17:00,5,6,6,246,96th St,Uptown Bronx,Downtown Manhattan,IND,Liberty Av,"A, S","L, M",R191,15,Friday,1,2024,246,Peak,Delayed,118.75691597333943,Alert,Offline,75.45765532880145,Senior,Frequent,15,231,False,False
2983,5161,2024-01-26 15:17:00,5,6,6,246,96th St,Uptown Bronx,Downtown Manhattan,IND,Liberty Av,"A, S","L, M",R191,15,Friday,1,2024,246,Peak,Delayed,110.3175692374896,Alert,Operational,91.72807425759233,Adult,Rare,92,154,True,False
2984,4446,2024-01-25 09:54:00,5,6,5,130,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,9,Thursday,1,2024,135,Off-Peak,On-Time,89.14048827757381,Malfunction,Operational,71.73343723878726,Senior,Frequent,26,104,False,False
2985,4456,2024-01-22 00:55:00,5,6,5,175,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,0,Monday,1,2024,175,Off-Peak,On-Time,34.20656114093865,Malfunction,Offline,50.18694488766493,Youth,Frequent,169,6,False,False
2986,4743,2024-01-07 18:20:00,5,6,5,254,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,18,Sunday,1,2024,254,Off-Peak,Delayed,14.771544716314361,Maintenance,Operational,89.72771914715659,Senior,Rare,29,225,False,False
2987,4743,2024-01-07 18:20:00,5,6,5,254,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,18,Sunday,1,2024,254,Off-Peak,On-Time,31.947985968229055,Malfunction,Offline,94.81026930670438,Senior,Rare,210,44,False,False
2988,7764,2024-01-07 18:20:00,7,1,3,361,Grand Central,Uptown,Downtown Brooklyn,BMT,6th Av,"A, C, E","B, D",R210,18,Sunday,1,2024,361,Off-Peak,Delayed,28.24540710095604,Alert,Operational,56.78259398978177,Senior,Frequent,181,180,False,False
2989,7764,2024-01-07 18:20:00,7,1,3,361,Grand Central,Uptown,Downtown Brooklyn,BMT,6th Av,"A, C, E","B, D",R210,18,Sunday,1,2024,361,Peak,Delayed,43.37326779575669,Malfunction,Operational,91.19245101213286,Youth,Rare,71,290,False,True
2990,6096,2024-01-18 17:47:00,5,6,5,323,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,17,Thursday,1,2024,323,Peak,Delayed,37.29097557312671,Alert,Degraded,92.80499209181872,Senior,Occasional,238,85,False,False
2991,6475,2024-01-29 18:15:00,5,6,5,116,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,18,Monday,1,2024,188,Peak,On-Time,99.6467447193276,Alert,Operational,98.98893076362913,Adult,Rare,80,36,True,False
2992,6475,2024-01-29 18:15:00,5,6,5,116,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,18,Monday,1,2024,116,Off-Peak,On-Time,32.66472246811064,Alert,Degraded,76.29280038148019,Adult,Rare,30,86,False,False
2993,7530,2024-01-29 18:15:00,3,1,4,289,Fulton St,Uptown Bronx,Downtown Manhattan,IND,Lexington Av,"L, 4, 5, 6","4, 5, 6",R210,18,Monday,1,2024,289,Off-Peak,On-Time,82.47873972611508,Malfunction,Offline,57.505931894552475,Adult,Occasional,179,110,False,False
2994,7530,2024-01-29 18:15:00,3,1,4,289,Fulton St,Uptown Bronx,Downtown Manhattan,IND,Lexington Av,"L, 4, 5, 6","4, 5, 6",R210,18,Monday,1,2024,289,Peak,Delayed,27.18144568663878,Maintenance,Offline,92.07909555193282,Adult,Occasional,236,53,True,False
2995,6593,2024-01-07 22:40:00,5,6,5,468,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,22,Sunday,1,2024,468,Off-Peak,On-Time,19.904919181904695,Malfunction,Degraded,87.9278471623341,Adult,Occasional,148,320,False,False
2996,6593,2024-01-07 22:40:00,5,6,5,468,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,22,Sunday,1,2024,468,Off-Peak,On-Time,108.85972892378126,Malfunction,Operational,85.86780400183844,Youth,Rare,150,318,False,False
2997,1744,2024-01-07 22:40:00,4,3,4,156,14th St - Union,Uptown,Downtown Manhattan,BMT,Lexington Av,"L, 4, 5, 6","4, 5, 6",R332,22,Sunday,1,2024,156,Off-Peak,On-Time,55.16984875745181,Maintenance,Offline,83.17395037926902,Adult,Occasional,139,17,False,False
2998,1744,2024-01-07 22:40:00,4,3,4,156,14th St - Union,Uptown,Downtown Manhattan,BMT,Lexington Av,"L, 4, 5, 6","4, 5, 6",R332,22,Sunday,1,2024,156,Peak,On-Time,5.642221594779006,Maintenance,Operational,53.05349399679139,Adult,Occasional,31,125,True,False
2999,7248,2024-01-20 17:35:00,5,6,5,283,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,17,Saturday,1,2024,283,Peak,On-Time,53.46662128311413,Maintenance,Operational,97.41562930789443,Adult,Occasional,216,67,True,False
3000,7248,2024-01-20 17:35:00,5,6,5,283,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,17,Saturday,1,2024,283,Peak,Delayed,82.81303238444231,Maintenance,Offline,82.9126824410341,Adult,Occasional,147,136,True,False
3001,2024,2024-01-20 17:35:00,3,1,6,206,Fulton St,Uptown Bronx,Downtown Manhattan,IND,Liberty Av,"A, S","L, M",R210,17,Saturday,1,2024,206,Off-Peak,On-Time,11.594303602741682,Malfunction,Operational,89.72461137228822,Adult,Frequent,9,197,False,False
3002,2024,2024-01-20 17:35:00,3,1,6,206,Fulton St,Uptown Bronx,Downtown Manhattan,IND,Liberty Av,"A, S","L, M",R210,17,Saturday,1,2024,206,Off-Peak,On-Time,87.61055914926685,Maintenance,Degraded,69.03395396738617,Senior,Frequent,149,57,False,False
3003,7393,2024-01-19 14:25:00,5,6,5,407,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,14,Friday,1,2024,407,Peak,Delayed,69.24756379509827,Alert,Operational,78.60484352329786,Senior,Occasional,360,47,False,False
3004,7393,2024-01-19 14:25:00,5,6,5,407,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,14,Friday,1,2024,407,Off-Peak,On-Time,28.429054596593044,Alert,Offline,90.35431355581689,Senior,Frequent,67,340,False,False
3005,6442,2024-01-19 14:25:00,6,3,2,230,Wall St,Downtown,Uptown,IRT,Broadway,"N, Q, R, W","N, Q, R",R332,14,Friday,1,2024,230,Off-Peak,On-Time,21.236990888437226,Malfunction,Operational,53.22016328195444,Senior,Occasional,197,33,False,False
3006,6442,2024-01-19 14:25:00,6,3,2,230,Wall St,Downtown,Uptown,IRT,Broadway,"N, Q, R, W","N, Q, R",R332,14,Friday,1,2024,230,Off-Peak,Delayed,119.46713401943731,Alert,Offline,61.04649124060963,Senior,Rare,224,6,False,False
3007,7641,2024-01-06 09:10:00,5,6,5,470,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,9,Saturday,1,2024,470,Off-Peak,On-Time,116.17689420912258,Malfunction,Degraded,96.12566589651234,Adult,Occasional,400,70,False,False
3008,7641,2024-01-06 09:10:00,5,6,5,470,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,9,Saturday,1,2024,470,Peak,Delayed,113.83569804412474,Malfunction,Degraded,72.00080141780482,Youth,Rare,448,22,False,True
3009,2244,2024-01-06 09:10:00,1,5,1,142,34th St - Penn,Uptown,Downtown,BMT,7th Av,"1, 2, 3","1, 2, 3",R180,9,Saturday,1,2024,142,Off-Peak,On-Time,51.90008628423929,Alert,Offline,67.37905982030455,Senior,Rare,45,97,False,False
3010,2244,2024-01-06 09:10:00,1,5,1,142,34th St - Penn,Uptown,Downtown,BMT,7th Av,"1, 2, 3","1, 2, 3",R180,9,Saturday,1,2024,142,Off-Peak,On-Time,13.555708304817962,Alert,Offline,76.48750709919901,Senior,Frequent,21,121,False,False
3011,7937,2024-01-05 02:05:00,5,6,5,319,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,2,Friday,1,2024,319,Off-Peak,On-Time,28.767640404632584,Alert,Operational,77.08535987567438,Youth,Occasional,284,35,False,False
3012,8136,2024-01-19 16:20:00,5,6,5,211,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,16,Friday,1,2024,211,Off-Peak,Delayed,49.55340381044291,Maintenance,Operational,59.251413743027776,Adult,Frequent,75,136,False,False
3013,8453,2024-01-14 14:20:00,5,6,5,451,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,14,Sunday,1,2024,451,Off-Peak,Delayed,15.648939309325904,Alert,Degraded,51.981727529031566,Youth,Occasional,276,175,False,False
3014,8453,2024-01-14 14:20:00,5,6,5,451,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,14,Sunday,1,2024,451,Peak,On-Time,111.63486030137841,Alert,Operational,62.7301045118403,Adult,Rare,238,213,True,False
3015,9824,2024-01-14 14:20:00,1,3,1,457,34th St - Penn,Uptown,Downtown,BMT,7th Av,"1, 2, 3","1, 2, 3",R332,14,Sunday,1,2024,457,Peak,Delayed,47.85664968500686,Malfunction,Degraded,94.98379464680548,Senior,Rare,21,436,False,False
3016,9824,2024-01-14 14:20:00,1,3,1,457,34th St - Penn,Uptown,Downtown,BMT,7th Av,"1, 2, 3","1, 2, 3",R332,14,Sunday,1,2024,457,Peak,On-Time,15.391011684322864,Malfunction,Degraded,66.09191464311917,Youth,Occasional,56,401,False,True
3017,8639,2024-01-02 18:42:00,5,6,5,248,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,18,Tuesday,1,2024,248,Off-Peak,On-Time,57.18417891524287,Alert,Operational,87.36598099836093,Adult,Frequent,5,243,False,False
3018,9119,2024-01-07 09:46:00,5,6,5,488,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,9,Sunday,1,2024,488,Off-Peak,Delayed,52.631699387154534,Maintenance,Degraded,78.76892086426894,Adult,Frequent,369,119,False,False
3019,9119,2024-01-07 09:46:00,5,6,5,488,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,9,Sunday,1,2024,488,Peak,Delayed,41.47559316008696,Maintenance,Offline,89.8531955049959,Adult,Rare,6,482,True,False
3020,5027,2024-01-07 09:46:00,3,2,6,295,Fulton St,Uptown Bronx,Downtown Manhattan,IND,Liberty Av,"A, S","L, M",R215,9,Sunday,1,2024,295,Peak,On-Time,10.967316836842826,Alert,Offline,70.3649227624268,Senior,Occasional,277,18,False,False
3021,5027,2024-01-07 09:46:00,3,2,6,295,Fulton St,Uptown Bronx,Downtown Manhattan,IND,Liberty Av,"A, S","L, M",R215,9,Sunday,1,2024,295,Off-Peak,On-Time,100.52587380856784,Maintenance,Degraded,99.0521633990773,Senior,Rare,234,61,False,False
3022,9308,2024-01-08 14:51:00,5,6,5,136,96th St,Uptown Bronx,Downtown Manhattan,IND,Central Park W,"B, C, D","A, C",R191,14,Monday,1,2024,197,Off-Peak,On-Time,60.18955221635904,Malfunction,Operational,84.64719894642936,Youth,Rare,128,8,False,False
